timestamp,open,high,low,close,volume
2026-03-08 01:00:00+00:00,619.21,620.38,618.01,619.94,1617.942
2026-03-08 02:00:00+00:00,619.94,620.0,615.32,616.12,3363.304
2026-03-08 03:00:00+00:00,616.12,617.77,615.95,617.0,2318.456
2026-03-08 04:00:00+00:00,617.01,617.84,614.34,615.22,3090.234
2026-03-08 05:00:00+00:00,615.23,618.92,615.21,618.06,4040.795
2026-03-08 06:00:00+00:00,618.07,619.51,617.54,619.12,3552.73
2026-03-08 07:00:00+00:00,619.12,622.33,618.91,619.94,4097.897
2026-03-08 08:00:00+00:00,619.94,620.16,617.99,619.53,2251.599
2026-03-08 09:00:00+00:00,619.53,621.78,618.87,620.21,4321.085
2026-03-08 10:00:00+00:00,620.21,624.27,620.2,623.02,3355.214
2026-03-08 11:00:00+00:00,623.02,623.02,619.01,620.33,2148.397
2026-03-08 12:00:00+00:00,620.32,621.21,616.08,619.39,4428.834
2026-03-08 13:00:00+00:00,619.4,619.85,613.05,616.49,6534.636
2026-03-08 14:00:00+00:00,616.5,618.08,615.57,617.94,2896.353
2026-03-08 15:00:00+00:00,617.94,618.16,615.4,616.18,2113.67
2026-03-08 16:00:00+00:00,616.18,616.55,611.82,612.94,5515.353
2026-03-08 17:00:00+00:00,612.94,615.0,612.62,613.16,4928.192
2026-03-08 18:00:00+00:00,613.17,614.26,612.1,613.56,1334.91
2026-03-08 19:00:00+00:00,613.56,619.76,613.31,618.95,2622.38
2026-03-08 20:00:00+00:00,618.94,620.11,616.9,617.64,2064.125
2026-03-08 21:00:00+00:00,617.65,618.14,615.15,617.4,1446.688
2026-03-08 22:00:00+00:00,617.39,617.39,607.86,614.57,9340.31
2026-03-08 23:00:00+00:00,614.58,616.12,611.44,611.98,3089.307
2026-03-09 00:00:00+00:00,611.99,618.71,611.01,615.53,3577.398
2026-03-09 01:00:00+00:00,615.53,618.57,614.05,614.57,3915.999
2026-03-09 02:00:00+00:00,614.58,619.68,613.57,617.97,4210.278
2026-03-09 03:00:00+00:00,617.97,628.24,617.72,623.51,8364.965
2026-03-09 04:00:00+00:00,623.51,626.2,622.52,622.75,2535.936
2026-03-09 05:00:00+00:00,622.76,630.0,622.52,629.42,6787.602
2026-03-09 06:00:00+00:00,629.43,629.87,622.85,623.78,5764.995
2026-03-09 07:00:00+00:00,623.78,623.81,618.43,621.96,4953.685
2026-03-09 08:00:00+00:00,621.96,626.62,621.83,625.77,4408.916
2026-03-09 09:00:00+00:00,625.77,630.4,623.93,627.3,4779.691
2026-03-09 10:00:00+00:00,627.31,628.84,626.5,627.32,5547.539
2026-03-09 11:00:00+00:00,627.33,628.26,624.57,627.53,2722.772
2026-03-09 12:00:00+00:00,627.53,632.85,627.52,630.98,7102.146
2026-03-09 13:00:00+00:00,630.99,638.6,630.89,636.39,8284.729
2026-03-09 14:00:00+00:00,636.38,638.71,633.21,635.83,6288.476
2026-03-09 15:00:00+00:00,635.84,640.43,635.11,639.21,10183.515
2026-03-09 16:00:00+00:00,639.22,641.71,638.07,639.44,4344.792
2026-03-09 17:00:00+00:00,639.45,640.49,635.1,636.79,4152.955
2026-03-09 18:00:00+00:00,636.8,637.58,634.19,634.73,3028.657
2026-03-09 19:00:00+00:00,634.73,643.0,634.06,638.18,5564.65
2026-03-09 20:00:00+00:00,638.19,638.83,636.61,638.31,2857.845
2026-03-09 21:00:00+00:00,638.3,640.62,638.1,640.13,1917.437
2026-03-09 22:00:00+00:00,640.14,640.65,636.12,636.88,7104.02
2026-03-09 23:00:00+00:00,636.89,637.86,633.83,634.64,2942.378
2026-03-10 00:00:00+00:00,634.64,640.52,634.38,639.05,3792.15
2026-03-10 01:00:00+00:00,639.06,640.04,636.06,638.74,2714.713
2026-03-10 02:00:00+00:00,638.73,646.0,637.68,644.1,6163.094
2026-03-10 03:00:00+00:00,644.11,645.19,639.18,639.77,4947.213
2026-03-10 04:00:00+00:00,639.77,644.6,639.4,644.05,3454.855
2026-03-10 05:00:00+00:00,644.05,646.16,643.68,644.12,4174.906
2026-03-10 06:00:00+00:00,644.12,645.38,642.42,644.11,2557.993
2026-03-10 07:00:00+00:00,644.11,646.98,643.36,644.48,3597.079
2026-03-10 08:00:00+00:00,644.48,649.0,644.12,646.05,5033.663
2026-03-10 09:00:00+00:00,646.05,648.45,644.66,647.52,5744.713
2026-03-10 10:00:00+00:00,647.52,648.0,645.35,647.55,3258.004
